numero_experimento;dataset;estructura_de_datos;cantidad_tweets;tiempo_ejecucion_us
3;auspol2019;ClosedLinear_user_id;130000;17739
3;auspol2019;ClosedLinear_user_screen_name;130000;18388
3;auspol2019;ClosedQuadratic_user_id;130000;17655
3;auspol2019;ClosedQuadratic_user_screen_name;130000;18667
3;auspol2019;ClosedDoubleHashing_user_id;130000;28926
3;auspol2019;ClosedDoubleHashing_user_screen_name;130000;28657
3;auspol2019;STLUnorderedMap_user_id;130000;19012
3;auspol2019;STLUnorderedMap_user_screen_name;130000;17269
3;auspol2019;Chaining_user_id;140000;21841
3;auspol2019;Chaining_user_screen_name;140000;21447
3;auspol2019;ClosedLinear_user_id;140000;19232
3;auspol2019;ClosedLinear_user_screen_name;140000;18386
3;auspol2019;ClosedQuadratic_user_id;140000;20077
3;auspol2019;ClosedQuadratic_user_screen_name;140000;18549
3;auspol2019;ClosedDoubleHashing_user_id;140000;31264
3;auspol2019;ClosedDoubleHashing_user_screen_name;140000;30242
3;auspol2019;STLUnorderedMap_user_id;140000;18901
3;auspol2019;STLUnorderedMap_user_screen_name;140000;18147
3;auspol2019;Chaining_user_id;150000;24484
3;auspol2019;Chaining_user_screen_name;150000;24285
3;auspol2019;ClosedLinear_user_id;150000;20863
3;auspol2019;ClosedLinear_user_screen_name;150000;20014
3;auspol2019;ClosedQuadratic_user_id;150000;21627
3;auspol2019;ClosedQuadratic_user_screen_name;150000;20775
3;auspol2019;ClosedDoubleHashing_user_id;150000;32992
3;auspol2019;ClosedDoubleHashing_user_screen_name;150000;32832
3;auspol2019;STLUnorderedMap_user_id;150000;22030
3;auspol2019;STLUnorderedMap_user_screen_name;150000;20149
3;auspol2019;Chaining_user_id;160000;25360
3;auspol2019;Chaining_user_screen_name;160000;23835
3;auspol2019;ClosedLinear_user_id;160000;22593
3;auspol2019;ClosedLinear_user_screen_name;160000;20759
3;auspol2019;ClosedQuadratic_user_id;160000;21538
3;auspol2019;ClosedQuadratic_user_screen_name;160000;20947
3;auspol2019;ClosedDoubleHashing_user_id;160000;34960
3;auspol2019;ClosedDoubleHashing_user_screen_name;160000;34682
3;auspol2019;STLUnorderedMap_user_id;160000;21745
3;auspol2019;STLUnorderedMap_user_screen_name;160000;21295
3;auspol2019;Chaining_user_id;170000;28091
3;auspol2019;Chaining_user_screen_name;170000;25391
3;auspol2019;ClosedLinear_user_id;170000;23179
3;auspol2019;ClosedLinear_user_screen_name;170000;22660
3;auspol2019;ClosedQuadratic_user_id;170000;24337
3;auspol2019;ClosedQuadratic_user_screen_name;170000;22761
3;auspol2019;ClosedDoubleHashing_user_id;170000;36897
3;auspol2019;ClosedDoubleHashing_user_screen_name;170000;38418
3;auspol2019;STLUnorderedMap_user_id;170000;25472
3;auspol2019;STLUnorderedMap_user_screen_name;170000;23278
3;auspol2019;Chaining_user_id;180000;28402
3;auspol2019;Chaining_user_screen_name;180000;26564
3;auspol2019;ClosedLinear_user_id;180000;24468
3;auspol2019;ClosedLinear_user_screen_name;180000;25230
3;auspol2019;ClosedQuadratic_user_id;180000;27148
3;auspol2019;ClosedQuadratic_user_screen_name;180000;23976
3;auspol2019;ClosedDoubleHashing_user_id;180000;50119
3;auspol2019;ClosedDoubleHashing_user_screen_name;180000;44496
3;auspol2019;STLUnorderedMap_user_id;180000;31940
3;auspol2019;STLUnorderedMap_user_screen_name;180000;28684
4;auspol2019;Chaining_user_id;10000;2251
4;auspol2019;Chaining_user_screen_name;10000;1929
4;auspol2019;ClosedLinear_user_id;10000;2249
4;auspol2019;ClosedLinear_user_screen_name;10000;2029
4;auspol2019;ClosedQuadratic_user_id;10000;1868
4;auspol2019;ClosedQuadratic_user_screen_name;10000;1893
4;auspol2019;ClosedDoubleHashing_user_id;10000;2898
4;auspol2019;ClosedDoubleHashing_user_screen_name;10000;2662
4;auspol2019;STLUnorderedMap_user_id;10000;1869
4;auspol2019;STLUnorderedMap_user_screen_name;10000;1813
4;auspol2019;Chaining_user_id;20000;4563
4;auspol2019;Chaining_user_screen_name;20000;3436
4;auspol2019;ClosedLinear_user_id;20000;3075
4;auspol2019;ClosedLinear_user_screen_name;20000;3361
4;auspol2019;ClosedQuadratic_user_id;20000;3156
4;auspol2019;ClosedQuadratic_user_screen_name;20000;2868
4;auspol2019;ClosedDoubleHashing_user_id;20000;4700
4;auspol2019;ClosedDoubleHashing_user_screen_name;20000;4406
4;auspol2019;STLUnorderedMap_user_id;20000;3525
4;auspol2019;STLUnorderedMap_user_screen_name;20000;3398
4;auspol2019;Chaining_user_id;30000;5289
4;auspol2019;Chaining_user_screen_name;30000;4923
4;auspol2019;ClosedLinear_user_id;30000;4580
4;auspol2019;ClosedLinear_user_screen_name;30000;4117
4;auspol2019;ClosedQuadratic_user_id;30000;4226
4;auspol2019;ClosedQuadratic_user_screen_name;30000;4897
4;auspol2019;ClosedDoubleHashing_user_id;30000;8091
4;auspol2019;ClosedDoubleHashing_user_screen_name;30000;7793
4;auspol2019;STLUnorderedMap_user_id;30000;5608
4;auspol2019;STLUnorderedMap_user_screen_name;30000;5048
4;auspol2019;Chaining_user_id;40000;8324
4;auspol2019;Chaining_user_screen_name;40000;7319
4;auspol2019;ClosedLinear_user_id;40000;6643
4;auspol2019;ClosedLinear_user_screen_name;40000;6373
4;auspol2019;ClosedQuadratic_user_id;40000;6761
4;auspol2019;ClosedQuadratic_user_screen_name;40000;5853
4;auspol2019;ClosedDoubleHashing_user_id;40000;8990
4;auspol2019;ClosedDoubleHashing_user_screen_name;40000;8909
4;auspol2019;STLUnorderedMap_user_id;40000;7598
4;auspol2019;STLUnorderedMap_user_screen_name;40000;6545
4;auspol2019;Chaining_user_id;50000;9014
4;auspol2019;Chaining_user_screen_name;50000;7913
4;auspol2019;ClosedLinear_user_id;50000;7492
4;auspol2019;ClosedLinear_user_screen_name;50000;6989
4;auspol2019;ClosedQuadratic_user_id;50000;6903
4;auspol2019;ClosedQuadratic_user_screen_name;50000;7003
4;auspol2019;ClosedDoubleHashing_user_id;50000;11982
4;auspol2019;ClosedDoubleHashing_user_screen_name;50000;12713
4;auspol2019;STLUnorderedMap_user_id;50000;8379
4;auspol2019;STLUnorderedMap_user_screen_name;50000;8058
4;auspol2019;Chaining_user_id;60000;10241
4;auspol2019;Chaining_user_screen_name;60000;9565
4;auspol2019;ClosedLinear_user_id;60000;8755
4;auspol2019;ClosedLinear_user_screen_name;60000;8342
4;auspol2019;ClosedQuadratic_user_id;60000;8345
4;auspol2019;ClosedQuadratic_user_screen_name;60000;8301
4;auspol2019;ClosedDoubleHashing_user_id;60000;14259
4;auspol2019;ClosedDoubleHashing_user_screen_name;60000;14416
4;auspol2019;STLUnorderedMap_user_id;60000;9624
4;auspol2019;STLUnorderedMap_user_screen_name;60000;8954
4;auspol2019;Chaining_user_id;70000;11584
4;auspol2019;Chaining_user_screen_name;70000;10749
4;auspol2019;ClosedLinear_user_id;70000;10024
4;auspol2019;ClosedLinear_user_screen_name;70000;9609
4;auspol2019;ClosedQuadratic_user_id;70000;9638
4;auspol2019;ClosedQuadratic_user_screen_name;70000;9385
4;auspol2019;ClosedDoubleHashing_user_id;70000;17055
4;auspol2019;ClosedDoubleHashing_user_screen_name;70000;16721
4;auspol2019;STLUnorderedMap_user_id;70000;10814
4;auspol2019;STLUnorderedMap_user_screen_name;70000;10356
4;auspol2019;Chaining_user_id;80000;15031
4;auspol2019;Chaining_user_screen_name;80000;12699
4;auspol2019;ClosedLinear_user_id;80000;11982
4;auspol2019;ClosedLinear_user_screen_name;80000;11863
4;auspol2019;ClosedQuadratic_user_id;80000;11055
4;auspol2019;ClosedQuadratic_user_screen_name;80000;11173
4;auspol2019;ClosedDoubleHashing_user_id;80000;17925
4;auspol2019;ClosedDoubleHashing_user_screen_name;80000;17868
4;auspol2019;STLUnorderedMap_user_id;80000;14450
4;auspol2019;STLUnorderedMap_user_screen_name;80000;12644
4;auspol2019;Chaining_user_id;90000;16479
4;auspol2019;Chaining_user_screen_name;90000;25353
4;auspol2019;ClosedLinear_user_id;90000;25342
4;auspol2019;ClosedLinear_user_screen_name;90000;19578
4;auspol2019;ClosedQuadratic_user_id;90000;18429
4;auspol2019;ClosedQuadratic_user_screen_name;90000;15851
4;auspol2019;ClosedDoubleHashing_user_id;90000;27490
4;auspol2019;ClosedDoubleHashing_user_screen_name;90000;24594
4;auspol2019;STLUnorderedMap_user_id;90000;14530
4;auspol2019;STLUnorderedMap_user_screen_name;90000;23626
4;auspol2019;Chaining_user_id;100000;20525
4;auspol2019;Chaining_user_screen_name;100000;23061
4;auspol2019;ClosedLinear_user_id;100000;18922
4;auspol2019;ClosedLinear_user_screen_name;100000;16070
4;auspol2019;ClosedQuadratic_user_id;100000;17846
4;auspol2019;ClosedQuadratic_user_screen_name;100000;17585
4;auspol2019;ClosedDoubleHashing_user_id;100000;25640
4;auspol2019;ClosedDoubleHashing_user_screen_name;100000;26593
4;auspol2019;STLUnorderedMap_user_id;100000;18308
4;auspol2019;STLUnorderedMap_user_screen_name;100000;15938
4;auspol2019;Chaining_user_id;110000;21032
4;auspol2019;Chaining_user_screen_name;110000;21006
4;auspol2019;ClosedLinear_user_id;110000;20273
4;auspol2019;ClosedLinear_user_screen_name;110000;18901
4;auspol2019;ClosedQuadratic_user_id;110000;-40397316
4;auspol2019;ClosedQuadratic_user_screen_name;110000;19974
4;auspol2019;ClosedDoubleHashing_user_id;110000;27680
4;auspol2019;ClosedDoubleHashing_user_screen_name;110000;29417
4;auspol2019;STLUnorderedMap_user_id;110000;16968
4;auspol2019;STLUnorderedMap_user_screen_name;110000;15869
4;auspol2019;Chaining_user_id;120000;21065
4;auspol2019;Chaining_user_screen_name;120000;19726
4;auspol2019;ClosedLinear_user_id;120000;17694
4;auspol2019;ClosedLinear_user_screen_name;120000;15923
4;auspol2019;ClosedQuadratic_user_id;120000;16027
4;auspol2019;ClosedQuadratic_user_screen_name;120000;15795
4;auspol2019;ClosedDoubleHashing_user_id;120000;26038
4;auspol2019;ClosedDoubleHashing_user_screen_name;120000;26124
4;auspol2019;STLUnorderedMap_user_id;120000;16970
4;auspol2019;STLUnorderedMap_user_screen_name;120000;17633
4;auspol2019;Chaining_user_id;130000;21089
4;auspol2019;Chaining_user_screen_name;130000;19456
4;auspol2019;ClosedLinear_user_id;130000;17883
4;auspol2019;ClosedLinear_user_screen_name;130000;18655
4;auspol2019;ClosedQuadratic_user_id;130000;17068
4;auspol2019;ClosedQuadratic_user_screen_name;130000;17005
4;auspol2019;ClosedDoubleHashing_user_id;130000;27898
4;auspol2019;ClosedDoubleHashing_user_screen_name;130000;28365
4;auspol2019;STLUnorderedMap_user_id;130000;19289
4;auspol2019;STLUnorderedMap_user_screen_name;130000;18793
4;auspol2019;Chaining_user_id;140000;24291
4;auspol2019;Chaining_user_screen_name;140000;27766
4;auspol2019;ClosedLinear_user_id;140000;19695
4;auspol2019;ClosedLinear_user_screen_name;140000;22839
4;auspol2019;ClosedQuadratic_user_id;140000;22734
4;auspol2019;ClosedQuadratic_user_screen_name;140000;22503
4;auspol2019;ClosedDoubleHashing_user_id;140000;33934
4;auspol2019;ClosedDoubleHashing_user_screen_name;140000;34500
4;auspol2019;STLUnorderedMap_user_id;140000;20304
4;auspol2019;STLUnorderedMap_user_screen_name;140000;20646
4;auspol2019;Chaining_user_id;150000;28564
4;auspol2019;Chaining_user_screen_name;150000;33794
4;auspol2019;ClosedLinear_user_id;150000;23951
4;auspol2019;ClosedLinear_user_screen_name;150000;25151
4;auspol2019;ClosedQuadratic_user_id;150000;29438
4;auspol2019;ClosedQuadratic_user_screen_name;150000;24747
4;auspol2019;ClosedDoubleHashing_user_id;150000;34743
4;auspol2019;ClosedDoubleHashing_user_screen_name;150000;34456
4;auspol2019;STLUnorderedMap_user_id;150000;28547
4;auspol2019;STLUnorderedMap_user_screen_name;150000;24129
4;auspol2019;Chaining_user_id;160000;26594
4;auspol2019;Chaining_user_screen_name;160000;28526
4;auspol2019;ClosedLinear_user_id;160000;22169
4;auspol2019;ClosedLinear_user_screen_name;160000;25941
4;auspol2019;ClosedQuadratic_user_id;160000;26928
4;auspol2019;ClosedQuadratic_user_screen_name;160000;23308
4;auspol2019;ClosedDoubleHashing_user_id;160000;40232
4;auspol2019;ClosedDoubleHashing_user_screen_name;160000;39353
4;auspol2019;STLUnorderedMap_user_id;160000;24869
4;auspol2019;STLUnorderedMap_user_screen_name;160000;21477
4;auspol2019;Chaining_user_id;170000;27247
4;auspol2019;Chaining_user_screen_name;170000;25859
4;auspol2019;ClosedLinear_user_id;170000;23587
4;auspol2019;ClosedLinear_user_screen_name;170000;23237
4;auspol2019;ClosedQuadratic_user_id;170000;24232
4;auspol2019;ClosedQuadratic_user_screen_name;170000;22759
4;auspol2019;ClosedDoubleHashing_user_id;170000;37950
4;auspol2019;ClosedDoubleHashing_user_screen_name;170000;37852
4;auspol2019;STLUnorderedMap_user_id;170000;24336
4;auspol2019;STLUnorderedMap_user_screen_name;170000;23445
4;auspol2019;Chaining_user_id;180000;30051
4;auspol2019;Chaining_user_screen_name;180000;38924
4;auspol2019;ClosedLinear_user_id;180000;25045
4;auspol2019;ClosedLinear_user_screen_name;180000;24305
4;auspol2019;ClosedQuadratic_user_id;180000;29418
4;auspol2019;ClosedQuadratic_user_screen_name;180000;28980
4;auspol2019;ClosedDoubleHashing_user_id;180000;41032
4;auspol2019;ClosedDoubleHashing_user_screen_name;180000;40978
4;auspol2019;STLUnorderedMap_user_id;180000;26494
4;auspol2019;STLUnorderedMap_user_screen_name;180000;26425
5;auspol2019;Chaining_user_id;10000;2168
5;auspol2019;Chaining_user_screen_name;10000;2071
5;auspol2019;ClosedLinear_user_id;10000;1959
5;auspol2019;ClosedLinear_user_screen_name;10000;1450
5;auspol2019;ClosedQuadratic_user_id;10000;1596
5;auspol2019;ClosedQuadratic_user_screen_name;10000;1418
5;auspol2019;ClosedDoubleHashing_user_id;10000;2311
5;auspol2019;ClosedDoubleHashing_user_screen_name;10000;2200
5;auspol2019;STLUnorderedMap_user_id;10000;1891
5;auspol2019;STLUnorderedMap_user_screen_name;10000;1743
5;auspol2019;Chaining_user_id;20000;3558
5;auspol2019;Chaining_user_screen_name;20000;3264
5;auspol2019;ClosedLinear_user_id;20000;2990
5;auspol2019;ClosedLinear_user_screen_name;20000;2860
5;auspol2019;ClosedQuadratic_user_id;20000;2740
5;auspol2019;ClosedQuadratic_user_screen_name;20000;2731
5;auspol2019;ClosedDoubleHashing_user_id;20000;4525
5;auspol2019;ClosedDoubleHashing_user_screen_name;20000;4353
5;auspol2019;STLUnorderedMap_user_id;20000;3516
5;auspol2019;STLUnorderedMap_user_screen_name;20000;3328
5;auspol2019;Chaining_user_id;30000;5093
5;auspol2019;Chaining_user_screen_name;30000;4863
5;auspol2019;ClosedLinear_user_id;30000;4695
5;auspol2019;ClosedLinear_user_screen_name;30000;4030
5;auspol2019;ClosedQuadratic_user_id;30000;4407
5;auspol2019;ClosedQuadratic_user_screen_name;30000;4073
5;auspol2019;ClosedDoubleHashing_user_id;30000;7324
5;auspol2019;ClosedDoubleHashing_user_screen_name;30000;6796
5;auspol2019;STLUnorderedMap_user_id;30000;5131
5;auspol2019;STLUnorderedMap_user_screen_name;30000;4719
5;auspol2019;Chaining_user_id;40000;6730
5;auspol2019;Chaining_user_screen_name;40000;6243
5;auspol2019;ClosedLinear_user_id;40000;8791
5;auspol2019;ClosedLinear_user_screen_name;40000;6938
5;auspol2019;ClosedQuadratic_user_id;40000;7144
5;auspol2019;ClosedQuadratic_user_screen_name;40000;7411
5;auspol2019;ClosedDoubleHashing_user_id;40000;11144
5;auspol2019;ClosedDoubleHashing_user_screen_name;40000;11133
5;auspol2019;STLUnorderedMap_user_id;40000;9181
5;auspol2019;STLUnorderedMap_user_screen_name;40000;8551
5;auspol2019;Chaining_user_id;50000;11608
5;auspol2019;Chaining_user_screen_name;50000;8412
5;auspol2019;ClosedLinear_user_id;50000;7605
5;auspol2019;ClosedLinear_user_screen_name;50000;7173
5;auspol2019;ClosedQuadratic_user_id;50000;7877
5;auspol2019;ClosedQuadratic_user_screen_name;50000;8326
5;auspol2019;ClosedDoubleHashing_user_id;50000;11545
5;auspol2019;ClosedDoubleHashing_user_screen_name;50000;11364
5;auspol2019;STLUnorderedMap_user_id;50000;8210
5;auspol2019;STLUnorderedMap_user_screen_name;50000;7713
5;auspol2019;Chaining_user_id;60000;10187
5;auspol2019;Chaining_user_screen_name;60000;10252
5;auspol2019;ClosedLinear_user_id;60000;9527
5;auspol2019;ClosedLinear_user_screen_name;60000;9320
5;auspol2019;ClosedQuadratic_user_id;60000;9135
5;auspol2019;ClosedQuadratic_user_screen_name;60000;9169
5;auspol2019;ClosedDoubleHashing_user_id;60000;16866
5;auspol2019;ClosedDoubleHashing_user_screen_name;60000;13421
5;auspol2019;STLUnorderedMap_user_id;60000;9613
5;auspol2019;STLUnorderedMap_user_screen_name;60000;8996
5;auspol2019;Chaining_user_id;70000;11835
5;auspol2019;Chaining_user_screen_name;70000;11199
5;auspol2019;ClosedLinear_user_id;70000;10643
5;auspol2019;ClosedLinear_user_screen_name;70000;10014
5;auspol2019;ClosedQuadratic_user_id;70000;9701
5;auspol2019;ClosedQuadratic_user_screen_name;70000;9492
5;auspol2019;ClosedDoubleHashing_user_id;70000;15907
5;auspol2019;ClosedDoubleHashing_user_screen_name;70000;17192
5;auspol2019;STLUnorderedMap_user_id;70000;10668
5;auspol2019;STLUnorderedMap_user_screen_name;70000;11583
5;auspol2019;Chaining_user_id;80000;13576
5;auspol2019;Chaining_user_screen_name;80000;12385
5;auspol2019;ClosedLinear_user_id;80000;13057
5;auspol2019;ClosedLinear_user_screen_name;80000;11060
5;auspol2019;ClosedQuadratic_user_id;80000;11161
5;auspol2019;ClosedQuadratic_user_screen_name;80000;11006
5;auspol2019;ClosedDoubleHashing_user_id;80000;17848
5;auspol2019;ClosedDoubleHashing_user_screen_name;80000;18451
5;auspol2019;STLUnorderedMap_user_id;80000;12198
5;auspol2019;STLUnorderedMap_user_screen_name;80000;11586
5;auspol2019;Chaining_user_id;90000;17141
5;auspol2019;Chaining_user_screen_name;90000;19934
5;auspol2019;ClosedLinear_user_id;90000;16804
5;auspol2019;ClosedLinear_user_screen_name;90000;14255
5;auspol2019;ClosedQuadratic_user_id;90000;13459
5;auspol2019;ClosedQuadratic_user_screen_name;90000;13347
5;auspol2019;ClosedDoubleHashing_user_id;90000;22487
5;auspol2019;ClosedDoubleHashing_user_screen_name;90000;21897
5;auspol2019;STLUnorderedMap_user_id;90000;15069
5;auspol2019;STLUnorderedMap_user_screen_name;90000;15170
5;auspol2019;Chaining_user_id;100000;18373
5;auspol2019;Chaining_user_screen_name;100000;16629
5;auspol2019;ClosedLinear_user_id;100000;14486
5;auspol2019;ClosedLinear_user_screen_name;100000;13793
5;auspol2019;ClosedQuadratic_user_id;100000;14932
5;auspol2019;ClosedQuadratic_user_screen_name;100000;13488
5;auspol2019;ClosedDoubleHashing_user_id;100000;21997
5;auspol2019;ClosedDoubleHashing_user_screen_name;100000;22008
5;auspol2019;STLUnorderedMap_user_id;100000;17764
5;auspol2019;STLUnorderedMap_user_screen_name;100000;14427
5;auspol2019;Chaining_user_id;110000;17723
5;auspol2019;Chaining_user_screen_name;110000;16911
5;auspol2019;ClosedLinear_user_id;110000;15433
5;auspol2019;ClosedLinear_user_screen_name;110000;15083
5;auspol2019;ClosedQuadratic_user_id;110000;14713
5;auspol2019;ClosedQuadratic_user_screen_name;110000;14684
5;auspol2019;ClosedDoubleHashing_user_id;110000;23831
5;auspol2019;ClosedDoubleHashing_user_screen_name;110000;25814
5;auspol2019;STLUnorderedMap_user_id;110000;15614
5;auspol2019;STLUnorderedMap_user_screen_name;110000;14965
5;auspol2019;Chaining_user_id;120000;18654
5;auspol2019;Chaining_user_screen_name;120000;18770
5;auspol2019;ClosedLinear_user_id;120000;17469
5;auspol2019;ClosedLinear_user_screen_name;120000;16040
5;auspol2019;ClosedQuadratic_user_id;120000;17188
5;auspol2019;ClosedQuadratic_user_screen_name;120000;16906
5;auspol2019;ClosedDoubleHashing_user_id;120000;28809
5;auspol2019;ClosedDoubleHashing_user_screen_name;120000;26865
5;auspol2019;STLUnorderedMap_user_id;120000;17441
5;auspol2019;STLUnorderedMap_user_screen_name;120000;16221
5;auspol2019;Chaining_user_id;130000;20171
5;auspol2019;Chaining_user_screen_name;130000;20937
5;auspol2019;ClosedLinear_user_id;130000;17463
5;auspol2019;ClosedLinear_user_screen_name;130000;17951
5;auspol2019;ClosedQuadratic_user_id;130000;17492
5;auspol2019;ClosedQuadratic_user_screen_name;130000;17398
5;auspol2019;ClosedDoubleHashing_user_id;130000;28378
5;auspol2019;ClosedDoubleHashing_user_screen_name;130000;28229
5;auspol2019;STLUnorderedMap_user_id;130000;21014
5;auspol2019;STLUnorderedMap_user_screen_name;130000;20163
5;auspol2019;Chaining_user_id;140000;26508
5;auspol2019;Chaining_user_screen_name;140000;28027
5;auspol2019;ClosedLinear_user_id;140000;22382
5;auspol2019;ClosedLinear_user_screen_name;140000;20374
5;auspol2019;ClosedQuadratic_user_id;140000;22613
5;auspol2019;ClosedQuadratic_user_screen_name;140000;18977
5;auspol2019;ClosedDoubleHashing_user_id;140000;40454736
